sim_s,stage,x,y,z,yaw,odom_x,odom_y,odom_v,odom_w,margin_m,nearest_model,front_strip_range_m
164.071,route_9_to_25.5,22.92608994877958,-0.0037876068020859396,0.006132863956349776,-0.023750307454662306,23.906860510136973,-0.017553340231621195,0.2008207705891607,-0.14809154537503796,0.7619467570582172,crowd_08,inf
164.298,route_9_to_25.5,22.987227254658176,-0.009646501188022433,0.006132851690716437,-0.04882084750619824,23.97061883492869,-0.0200553345947842,0.2796304974385322,-0.0937846103538266,0.7634662928998772,crowd_08,inf
164.515,route_9_to_25.5,23.04724156684173,-0.01531940014356067,0.006132837844210826,-0.06451015050838237,24.027588242391,-0.023442758187165957,0.2798304789937589,-0.06263861597439532,0.7648797366636615,crowd_08,inf
164.725,route_9_to_25.5,23.105470499204195,-0.020851495066158434,0.0061328236420696985,-0.07469660067227224,24.094025808503297,-0.02828966961732153,0.2799314610788528,-0.03982776720896426,0.7662790218829518,crowd_08,inf
164.936,route_9_to_25.5,23.164244952615128,-0.02651363961984827,0.006132818799033727,-0.08194289376465494,24.15094575018882,-0.03295471579293736,0.279970651996031,-0.02606162644258256,0.7677694423248467,crowd_08,inf
165.167,route_9_to_25.5,23.2287660941748,-0.03265910876707255,0.00613283141733217,-0.08670603244592315,24.217327029726903,-0.038770519420333105,0.27998754612958976,-0.016977047922884753,0.7696823963536552,crowd_08,inf
165.395,route_9_to_25.5,23.292408345122727,-0.03873383763780473,0.006132846524794733,-0.08976639899802244,24.274208367282714,-0.04396835444888797,0.27999431547716114,-0.011467604037975324,0.7739440497480587,crowd_08,inf
165.601,route_9_to_25.5,23.349881223352696,-0.04422182272000665,0.006132858790784546,-0.09158021188054072,24.331078603166034,-0.04929609965569784,0.2799975113649822,-0.007589075927683098,0.7800816131637966,crowd_08,inf
165.826,route_9_to_25.5,23.412634983915925,-0.05021917432614614,0.0061328699817246625,-0.09290490942030546,24.39741734495756,-0.05562135502936021,0.2799990032738009,-0.004802808760015039,0.7594870101690183,crowd_09,inf
166.061,route_9_to_25.5,23.478163090927037,-0.056485718198829644,0.0061328783902214285,-0.09380754345278797,24.463748906128476,-0.0620238696110056,0.27999956622437594,-0.0031683905185508183,0.7389721073372992,crowd_09,inf
166.288,route_9_to_25.5,23.541451063242956,-0.06253952622012575,0.006132882919010768,-0.09436919852427104,24.53007578390388,-0.06847570740653738,0.27999982777657806,-0.001996402756371789,0.7216828630056746,crowd_09,inf
166.501,route_9_to_25.5,23.60083041388963,-0.06822143775448081,0.006132883773439804,-0.09472158845153347,24.586924917166126,-0.07403157288164817,0.27999991756573195,-0.0013798698854506869,0.7077959665195237,crowd_09,inf
166.708,route_9_to_25.5,23.658533673454354,-0.07374333811702889,0.006132881401810525,-0.09495027115988526,24.643772517734302,-0.07960323635546437,0.27999996331633525,-0.0009213259597534182,0.6965313183408304,crowd_09,inf
166.915,route_9_to_25.5,23.716234646050676,-0.0792650929487239,0.0061328760055979,-0.09510274202575024,24.700619077051268,-0.08518557619543572,0.27999998352807864,-0.0006172955164950347,0.6868729621362535,crowd_09,inf
167.139,route_9_to_25.5,23.778672676617592,-0.0852407060693038,0.006132867025082062,-0.09521383290630464,24.757464928823975,-0.09077514358626305,0.27999999197625414,-0.0004304863516553738,0.6764956264466435,crowd_09,inf
167.345,route_9_to_25.5,23.836092317113792,-0.0907362992423372,0.0061328563645258695,-0.09528208506984633,24.823784485253874,-0.09730246091404059,0.2799999967086464,-0.0002757576996855498,0.6669520951186607,crowd_09,inf
167.56,route_9_to_25.5,23.89601985712409,-0.0964720398581446,0.006132843386470379,-0.09532992210513205,24.88062947529507,-0.10290080493486083,0.2799999984237189,-0.000190723460537268,0.6569916161267735,crowd_09,inf
167.78,route_9_to_25.5,23.957340532288804,-0.10234127626718656,0.006132828729486371,-0.09536264570108993,24.93747425143762,-0.10850132282791561,0.2799999992692648,-0.00012955309198185852,0.6467994292680344,crowd_09,inf
